name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url,Category
"['ESV Reformation Study Bible, Condensed Edition - Charcoal, Leather-Like']","
Sproul,R.C.",69.87,82.3,2368,['NELSONWORD PUB GROUP          '],Imitation,08/08/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781567698749,Bible
['Interlinear Bible-PR-Hebrew/Greek/English'],"
Green,JayPatrick,Sr.",128.12,150.91,512,['CALLA ED                      '],Hardcover,02/08/2017,59,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781565639775,Bible
['Holy Bible-NRSV'],"
NationalCouncilofChurchesofChrist",16.5,20.66,1056,['BROADSTREET PUB               '],Paperback,03/04/2018,132,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160303,Bible
"['Life Recovery Bible NLT, Personal Size']","
Arterburn,Stephen",30.54,38.23,1524,['TYNDALE HOUSE PUBL            '],Paperback,22/03/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496427588,Bible
['Praise: A Creative Journaling Bible'],"
Marshall,LauraElizabeth",62.88,74.07,1554,['ZONDERVAN PUB HOUSE           '],Hardcover,14/10/2014,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680992809,Bible
['Dake Annotated Reference Bible-KJV-Large Print'],"
Dake,FinisJennings",173.46,204.32,303,['AMER BIBLE SOC                '],Bonded,01/12/2001,167,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558291188,Bible
['HarperCollins Study Bible-NRSV-Student'],"
Attridge,HaroldW.",83.76,98.66,1566,['ZONDERVAN PUB HOUSE           '],Paperback,24/06/2014,73,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060786847,Bible
"['Niv, Incredible Creatures and Creations Holy Bible, Hardcover']","
Zondervan",44.0,51.83,2203,['ZONDERVAN PUB HOUSE           '],Hardcover,30/08/2012,39,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310761174,Bible
['KJV Large Print Thumb Index Edition: Brown'],"
",39.6,46.65,1072,['NAV PR                        '],Imitation,01/10/2016,71,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432105495,Bible
['Pew Bible-NASB'],"
FoundationPublicationInc",18.27,22.87,1024,['AMER BIBLE SOC                '],Hardcover,01/12/1999,509,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781885217950,Bible
['Didache Bible-RSV: With Commentaries Based on the Catechism of the Catholic Church'],"
IgnatiusPress",111.45,131.28,1070,['IGNATIUS PR                   '],Leather,30/04/2006,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586179724,Bible
['Faith Alive Student Bible-ESV'],"
Nielsen,Pamela",57.98,68.3,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,226,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780758626998,Bible
['Latin American Bible'],"
Ricciardi,Ramon",43.98,51.81,2176,['FAITHWORDS                    '],Hardcover,10/04/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788428500036,Bible
['Complete Jewish Bible'],"
Stern,David",46.93,55.28,1168,['CROSSWAY BOOKS                '],Paperback,17/06/2017,249,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936716845,Bible
['Gift & Award Bible-KJV'],"
HendricksonPublishers",15.06,18.86,945,['FOUND PUBN INC                '],Imitation,01/03/1997,564,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781598560206,Bible
"['NKJV, Value Thinline Bible, Large Print, Imitation Leather, Purple, Red Letter Edition']","
ThomasNelson",37.59,44.28,128,['CROSSWAY BOOKS                '],Imitation,31/03/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718075590,Bible
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",90.76,106.91,786,['LIGHTNING SOURCE INC          '],Imitation,01/08/2018,104,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648243,Bible
['Economy Bible-NKJV: Beautiful. Trustworthy. Today'],"
ThomasNelson",8.06,10.1,1850,['NAV PR                        '],Paperback,03/04/2018,152,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718091750,Bible
"[""The KJV Cross Reference Study Bible Women's Edition Indexed [Floral Berry]""]","
CompiledbyBarbourStaff",58.98,69.47,2016,['REFORMATION TRUST PUB         '],Imitation,23/10/2017,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683224730,Bible
['Have You Considered: Evidence Beyond a Reasonable Doubt'],"
Vonvett,Julie",23.94,29.97,1728,['BROADMAN PR                   '],Paperback,01/10/2014,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781939456250,Bible
"[""New Believer's New Testament-NLT""]","
Tyndale",12.72,15.93,1565,['CATHOLIC BOOK PUB CO          '],Paperback,01/09/2011,104,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302577,Bible
['Message Large Print Bible-MS'],"
Peterson,EugeneH.",138.76,163.45,1392,['CALLA ED                      '],Leather,02/08/2017,59,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617471681,Bible
['Extreme Teen Study Bible-NKJV: Real Faith for Real Life'],"
ThomasNelson",53.75,63.32,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/10/2012,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781401674731,Bible
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",65.16,76.75,0,['CHRISTIAN ART GIFTS           '],Hardcover,24/02/2017,159,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433613814,Bible
['Message Bible-MS-Numbered'],"
Peterson,EugeneH.",61.63,72.6,1424,['TYNDALE HOUSE PUBL            '],Hardcover,01/09/2004,37,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781576836736,Bible
"['CSB She Reads Truth Bible, Brown Genuine Leather']","
CsbBiblesbyHolman",234.37,276.06,0,['CHRISTIAN ART GIFTS           '],Leather,24/02/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648236,Bible
['Rainbow Study Bible-NIV'],"
HolmanBibleStaff",61.9,72.92,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/11/2016,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433616532,Bible
['New Testament (Pocket Size) New Catholic Version'],"
CatholicBookPublishingCorp",16.81,21.04,1472,['ZONDERVAN PUB HOUSE           '],Leather,02/10/2018,7,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781941243657,Bible
['Message Bible-MS-Large Print Numbered'],"
Peterson,EugeneH.",63.78,75.13,1720,['ZONDERVAN PUB HOUSE           '],Hardcover,25/08/2015,9,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781576838457,Bible
['Large Print Bible-NKJV'],"
ThomasNelson",13.31,16.66,1408,['WORLD BIBLE PUB CO            '],Paperback,27/05/2011,19,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718083298,Bible
['Premium Slimline Reference Bible-NLT-Large Print Fruit of the Spirit'],"
Tyndale",81.62,96.14,1104,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2016,18,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414397658,Bible
['Good News Bible-TEV'],"
AmericanBibleSociety",13.55,16.97,906,['NAV PR                        '],Paperback,04/10/2016,199,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160778,Bible
['Celebrate Recovery Study Bible-NIV'],"
Baker,John",38.02,44.79,810,['TYNDALE HOUSE PUBL            '],Paperback,01/03/2006,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310445173,Bible
['Large Print Personal Size Reference Bible-NKJV'],"
HolmanBibleStaff",39.14,46.11,0,['CHRISTIAN ART GIFTS           '],Imitation,01/10/2012,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433606557,Bible
